linkID,pollutantID,sourceTypeID,ratePerDistance
16,90,52,308056
16,91,52,4215920
16,110,52,59.88349915
16,112,52,57.19169998
16,115,52,0.0837394
16,118,52,2.691839933
16,119,52,0
17,1,52,139.0780029
17,2,52,5015.080078
17,3,52,1734.099976
17,90,52,376512
17,91,52,5152790
17,110,52,75.46060181
17,112,52,72.76879883
17,115,52,0.0837394
17,118,52,2.691839933
17,119,52,0
18,1,52,26.95280075
18,2,52,282.8680115
18,3,52,172.4579926
18,90,52,39325.10156
18,91,52,538843
18,110,52,7.037499905
18,112,52,4.345650196
18,115,52,0.0837394
18,118,52,2.691839933
18,119,52,0
19,1,52,36.52980042
19,2,52,1011.460022
19,3,52,604.8460083
19,90,52,104201
19,91,52,1424710
19,110,52,15.55109978
19,112,52,12.85929966
19,115,52,0.0837394
19,118,52,2.691839933
19,119,52,0
20,1,52,47.17269897
20,2,52,1649.640015
20,3,52,913.0269775
20,90,52,165307
20,91,52,2260920
20,110,52,20.52230072
20,112,52,17.83040047
20,115,52,0.0837394
20,118,52,2.691839933
20,119,52,0
21,1,52,56.36589813
21,2,52,2243.370117
21,3,52,1223.76001
21,90,52,231430
21,91,52,3165290
21,110,52,26.70190048
21,112,52,24.01000023
21,115,52,0.0837394
21,118,52,2.691839933
21,119,52,0
22,1,52,72.47039795
22,2,52,2884.340088
22,3,52,1564.01001
22,90,52,297552
22,91,52,4069650
22,110,52,36.56380081
22,112,52,33.87200165
22,115,52,0.0837394
22,118,52,2.691839933
22,119,52,0
23,1,52,88.57499695
23,2,52,3525.300049
23,3,52,1911.569946
23,90,52,363674
23,91,52,4974010
23,110,52,42.1291008
23,112,52,39.43730164
23,115,52,0.0837394
23,118,52,2.691839933
23,119,52,0
1,1,53,19.30179977
1,2,53,57.6692009
1,3,53,67.21489716
1,90,53,15771.2002
1,91,53,214740
1,110,53,3.694999933
1,112,53,0.769406021
1,115,53,0.097277902
1,118,53,2.925590038
1,119,53,0
2,1,53,11.37950039
2,2,53,28.8560009
2,3,53,53.17039871
2,90,53,8373.589844
2,91,53,114182
2,110,53,3.940330029
2,112,53,1.014729977
2,115,53,0.097277902
2,118,53,2.925590038
2,119,53,0
3,1,53,23.55760002
3,2,53,84.62419891
3,3,53,50.52740097
3,90,53,11097.40039
3,91,53,151326
3,110,53,4.222720146
3,112,53,1.297119975
3,115,53,0.097277902
3,118,53,2.925590038
3,119,53,0
4,1,53,26.33589935
4,2,53,158.8699951
4,3,53,180.0149994
4,90,53,30752.40039
4,91,53,419053
4,110,53,4.912580013
4,112,53,1.986989975
4,115,53,0.097277902
4,118,53,2.925590038
4,119,53,0
5,1,53,54.96989822
5,2,53,598.1719971
5,3,53,326.4979858
5,90,53,60226.5
5,91,53,822092
5,110,53,12.42580032
5,112,53,9.500160217
5,115,53,0.097277902
5,118,53,2.925590038
5,119,53,0
6,1,53,76.28790283
6,2,53,945.2059937
6,3,53,457.7810059
6,90,53,90118.20313
6,91,53,1230840
6,110,53,18.29840088
6,112,53,15.37279987
6,115,53,0.097277902
6,118,53,2.925590038
6,119,53,0
7,1,53,97.10590363
7,2,53,1302.900024
7,3,53,566.4180298
7,90,53,116560
7,91,53,1592740
7,110,53,25.82780075
7,112,53,22.9022007
7,115,53,0.097277902
7,118,53,2.925590038
7,119,53,0
8,1,53,121.7060013
8,2,53,1822.449951
8,3,53,783.6090088
8,90,53,160831
8,91,53,2198090
8,110,53,28.23349953
8,112,53,25.30789948
8,115,53,0.097277902
8,118,53,2.925590038
8,119,53,0
9,1,53,25.98410034
9,2,53,111.737999
9,3,53,39.37049866
9,90,53,9933.599609
9,91,53,135742
9,110,53,3.815680027
9,112,53,0.890084982
9,115,53,0.097277902
9,118,53,2.925590038
9,119,53,0
10,1,53,31.09799957
10,2,53,192.0899963
10,3,53,217.5050049
10,90,53,38736.80078
10,91,53,527718
10,110,53,5.304120064
10,112,53,2.378520012
10,115,53,0.097277902
10,118,53,2.925590038
10,119,53,0
11,1,53,43.07009888
11,2,53,754.4000244
11,3,53,371.9320068
11,90,53,68844.10156
11,91,53,939396
11,110,53,10.03909969
11,112,53,7.113490105
11,115,53,0.097277902
11,118,53,2.925590038
11,119,53,0
12,1,53,46.29539871
12,2,53,1032.5
12,3,53,533.0380249
12,90,53,95431.70313
12,91,53,1301200
12,110,53,18.93829918
12,112,53,16.01280022
12,115,53,0.097277902
12,118,53,2.925590038
12,119,53,0
13,1,53,56.57580185
13,2,53,1416.939941
13,3,53,666.6859741
13,90,53,124297
13,91,53,1695300
13,110,53,24.09269905
13,112,53,21.16710091
13,115,53,0.097277902
13,118,53,2.925590038
13,119,53,0
14,1,53,71.33239746
14,2,53,1980.290039
14,3,53,912.4530029
14,90,53,171381
14,91,53,2337800
14,110,53,31.41139984
14,112,53,28.48579979
14,115,53,0.097277902
14,118,53,2.925590038
14,119,53,0
15,1,53,83.63829803
15,2,53,2706.419922
15,3,53,1210.27002
15,90,53,239934
15,91,53,3272920
15,110,53,43.55160141
15,112,53,40.62599945
15,115,53,0.097277902
15,118,53,2.925590038
15,119,53,0
16,1,53,107.5350037
16,2,53,3479.679932
16,3,53,1541.859985
16,90,53,308486
16,91,53,4208030
16,110,53,62.10409927
16,112,53,59.17850113
16,115,53,0.097277902
16,118,53,2.925590038
16,119,53,0
17,1,53,131.4320068
17,2,53,4252.939941
17,3,53,1884.5
17,90,53,377039
17,91,53,5143150
17,110,53,78.41010284
17,112,53,75.48449707
17,115,53,0.097277902
17,118,53,2.925590038
17,119,53,0
18,1,53,30.19510078
18,2,53,261.2340088
18,3,53,187.1759949
18,90,53,38212
18,91,53,521711
18,110,53,7.484360218
18,112,53,4.55877018
18,115,53,0.097277902
18,118,53,2.925590038
18,119,53,0
19,1,53,38.62179947
19,2,53,879.0170288
19,3,53,651.8220215
19,90,53,106727
19,91,53,1454900
19,110,53,16.26029968
19,112,53,13.33469963
19,115,53,0.097277902
19,118,53,2.925590038
19,119,53,0
20,1,53,47.74280167
20,2,53,1421.099976
20,3,53,1001.099976
20,90,53,168018
20,91,53,2290920
20,110,53,21.53949928
20,112,53,18.61389923
20,115,53,0.097277902
20,118,53,2.925590038
20,119,53,0
21,1,53,54.1291008
21,2,53,1916.579956
21,3,53,1345.819946
21,90,53,235225
21,91,53,3207290
21,110,53,28.00239944
21,112,53,25.07679939
21,115,53,0.097277902
21,118,53,2.925590038
21,119,53,0
22,1,53,69.59449768
22,2,53,2464.179932
22,3,53,1717.72998
22,90,53,302431
22,91,53,4123650
22,110,53,38.25699997
22,112,53,35.33140182
22,115,53,0.097277902
22,118,53,2.925590038
22,119,53,0
23,1,53,85.05999756
23,2,53,3011.77002
23,3,53,2099.449951
23,90,53,369638
23,91,53,5040020
23,110,53,44.1167984
23,112,53,41.19120026
23,115,53,0.097277902
23,118,53,2.925590038
23,119,53,0
1,1,54,16.26490021
1,2,54,80.91139984
1,3,54,35.30220032
1,90,54,12603.5
1,91,54,173090
1,110,54,1.539620042
1,112,54,0.34810099
1,115,54,0.047240499
1,118,54,1.191519976
1,119,54,0
2,1,54,8.849599838
2,2,54,33.71989822
2,3,54,21.29369926
2,90,54,8003.810059
2,91,54,110239
2,110,54,1.661470056
2,112,54,0.469953001
2,115,54,0.047240499
2,118,54,1.191519976
2,119,54,0
3,1,54,18.7866993
3,2,54,106.802002
3,3,54,25.29910088
3,90,54,10616.2998
3,91,54,146225
3,110,54,1.690739989
3,112,54,0.499220997
3,115,54,0.047240499
3,118,54,1.191519976
3,119,54,0
4,1,54,25.78750038
4,2,54,262.1180115
4,3,54,91.28530121
4,90,54,27148.30078
4,91,54,373469
4,110,54,1.934100032
4,112,54,0.74257803
4,115,54,0.047240499
4,118,54,1.191519976
4,119,54,0
5,1,54,72.80609894
5,2,54,1124.930054
5,3,54,204.2599945
5,90,54,64114.10156
5,91,54,884408
5,110,54,4.417759895
5,112,54,3.226249933
5,115,54,0.047240499
5,118,54,1.191519976
5,119,54,0
6,1,54,114.9380035
6,2,54,1854.859985
6,3,54,309.2200012
6,90,54,101563
6,91,54,1402020
6,110,54,6.5447402
6,112,54,5.353219986
6,115,54,0.047240499
6,118,54,1.191519976
6,119,54,0
7,1,54,156.4909973
7,2,54,2587.889893
7,3,54,402.1889954
7,90,54,137281
7,91,54,1896110
7,110,54,9.136529922
7,112,54,7.945010185
7,115,54,0.047240499
7,118,54,1.191519976
7,119,54,0
8,1,54,216.8509979
8,2,54,3681.449951
8,3,54,560.9359741
8,90,54,192567
8,91,54,2660230
8,110,54,10.56229973
8,112,54,9.370809555
8,115,54,0.047240499
8,118,54,1.191519976
8,119,54,0
9,1,54,21.71680069
9,2,54,150.3730011
9,3,54,25.39559937
9,90,54,11742.09961
9,91,54,162185
9,110,54,1.482509971
9,112,54,0.290995002
9,115,54,0.047240499
9,118,54,1.191519976
9,119,54,0
10,1,54,25.45350075
10,2,54,276.9429932
10,3,54,111.7699966
10,90,54,33126.19922
10,91,54,455471
10,110,54,1.955649972
10,112,54,0.764128029
10,115,54,0.047240499
10,118,54,1.191519976
10,119,54,0
11,1,54,52.02799988
11,2,54,1489.280029
11,3,54,216.3190002
11,90,54,70732.70313
11,91,54,975241
11,110,54,3.517580032
11,112,54,2.326060057
11,115,54,0.047240499
11,118,54,1.191519976
11,119,54,0
12,1,54,56.19689941
12,2,54,2089.159912
12,3,54,284.0310059
12,90,54,90290
12,91,54,1243430
12,110,54,6.728040218
12,112,54,5.536520004
12,115,54,0.047240499
12,118,54,1.191519976
12,119,54,0
13,1,54,75.12030029
13,2,54,2912.310059
13,3,54,369.6679993
13,90,54,121744
13,91,54,1677440
13,110,54,8.143309593
13,112,54,6.951789856
13,115,54,0.047240499
13,118,54,1.191519976
13,119,54,0
14,1,54,103.2600021
14,2,54,4138.399902
14,3,54,511.6459961
14,90,54,170204
14,91,54,2345620
14,110,54,10.30700016
14,112,54,9.11550045
14,115,54,0.047240499
14,118,54,1.191519976
14,119,54,0
15,1,54,138.0579987
15,2,54,5767.660156
15,3,54,679.9470215
15,90,54,238286
15,91,54,3283870
15,110,54,14.76200008
15,112,54,13.57040024
15,115,54,0.047240499
15,118,54,1.191519976
15,119,54,0
16,1,54,177.503006
16,2,54,7415.560059
16,3,54,873.3510132
16,90,54,306367
16,91,54,4222110
16,110,54,20.40110016
16,112,54,19.20960045
16,115,54,0.047240499
16,118,54,1.191519976
16,119,54,0
17,1,54,216.947998
17,2,54,9063.459961
17,3,54,1067.430054
17,90,54,374449
17,91,54,5160360
17,110,54,29.97069931
17,112,54,28.7791996
17,115,54,0.047240499
17,118,54,1.191519976
17,119,54,0
18,1,54,21.03860092
18,2,54,427.5069885
18,3,54,142.2380066
18,90,54,41595.89844
18,91,54,573953
18,110,54,3.034569979
18,112,54,1.843050003
18,115,54,0.047240499
18,118,54,1.191519976
18,119,54,0
19,1,54,38.82139969
19,2,54,1743.47998
19,3,54,349.7369995
19,90,54,98571.70313
19,91,54,1356980
19,110,54,6.326980114
19,112,54,5.1354599
19,115,54,0.047240499
19,118,54,1.191519976
19,119,54,0
20,1,54,57.88550186
20,2,54,2881.719971
20,3,54,557.6810303
20,90,54,159128
20,91,54,2191470
20,110,54,7.799789906
20,112,54,6.608270168
20,115,54,0.047240499
20,118,54,1.191519976
20,119,54,0
21,1,54,75.47309875
21,2,54,4008.879883
21,3,54,753.6329956
21,90,54,222779
21,91,54,3068050
21,110,54,9.68173027
21,112,54,8.490209579
21,115,54,0.047240499
21,118,54,1.191519976
21,119,54,0
22,1,54,97.03690338
22,2,54,5154.279785
22,3,54,968.1879883
22,90,54,286430
22,91,54,3944630
22,110,54,13.17570019
22,112,54,11.98419952
22,115,54,0.047240499
22,118,54,1.191519976
22,119,54,0
23,1,54,118.6009979
23,2,54,6299.669922
23,3,54,1183.339966
23,90,54,350081
23,91,54,4821220
23,110,54,13.21479988
23,112,54,12.02330017
23,115,54,0.047240499
23,118,54,1.191519976
23,119,54,0
1,1,61,12.92759991
1,2,61,42.53609848
1,3,61,103.1559982
1,90,61,17261.59961
1,91,61,234340
1,110,61,5.645450115
1,112,61,0.927210987
1,115,61,0.134276003
1,118,61,4.718239784
1,119,61,0
2,1,61,10.86180019
2,2,61,25.75349998
2,3,61,93.96900177
2,90,61,8550.700195
2,91,61,116084
2,110,61,5.787499905
2,112,61,1.069249988
2,115,61,0.134276003
2,118,61,4.718239784
2,119,61,0
3,1,61,17.75040054
3,2,61,76.70459747
3,3,61,89.97869873
3,90,61,11332.5
3,91,61,153849
3,110,61,6.56167984
3,112,61,1.843430042
3,115,61,0.134276003
3,118,61,4.718239784
3,119,61,0
4,1,61,18.57649994
4,2,61,81.90470123
4,3,61,308.6499939
4,90,61,32481.30078
4,91,61,440962
4,110,61,8.193730354
4,112,61,3.47548008
4,115,61,0.134276003
4,118,61,4.718239784
4,119,61,0
5,1,61,24.75979996
5,2,61,159.1710052
5,3,61,491.9119873
5,90,61,58523.60156
5,91,61,794516
5,110,61,26.22120094
5,112,61,21.50289917
5,115,61,0.134276003
5,118,61,4.718239784
5,119,61,0
6,1,61,27.33740044
6,2,61,202.8150024
6,3,61,645.4489746
6,90,61,84948.70313
6,91,61,1153270
6,110,61,37.53300095
6,112,61,32.81480026
6,115,61,0.134276003
6,118,61,4.718239784
6,119,61,0
7,1,61,27.72820091
7,2,61,259.7739868
7,3,61,777.1170044
7,90,61,107111
7,91,61,1454140
7,110,61,52.4640007
7,112,61,47.74580002
7,115,61,0.134276003
7,118,61,4.718239784
7,119,61,0
8,1,61,25.96870041
8,2,61,338.1340027
8,3,61,1094.170044
8,90,61,146348
8,91,61,1986830
8,110,61,53.45640182
8,112,61,48.73809814
8,115,61,0.134276003
8,118,61,4.718239784
8,119,61,0
9,1,61,19.05990028
9,2,61,81.76229858
9,3,61,66.67910004
9,90,61,9099.200195
9,91,61,123531
9,110,61,6.937540054
9,112,61,2.219300032
9,115,61,0.134276003
9,118,61,4.718239784
9,119,61,0
10,1,61,22.61160088
10,2,61,116.5550003
10,3,61,384.7120056
10,90,61,41426.60156
10,91,61,562402
10,110,61,10.83699989
10,112,61,6.118720055
10,115,61,0.134276003
10,118,61,4.718239784
10,119,61,0
11,1,61,22.99040031
11,2,61,139.1340027
11,3,61,613.7529907
11,90,61,68094.60156
11,91,61,924450
11,110,61,22.6243
11,112,61,17.90600014
11,115,61,0.134276003
11,118,61,4.718239784
11,119,61,0
12,1,61,24.88660049
12,2,61,192.1459961
12,3,61,892.6619873
12,90,61,98043.10156
12,91,61,1331030
12,110,61,40.95209885
12,112,61,36.23389816
12,115,61,0.134276003
12,118,61,4.718239784
12,119,61,0
13,1,61,25.7942009
13,2,61,231.5279999
13,3,61,1087.339966
13,90,61,125767
13,91,61,1707410
13,110,61,58.21459961
13,112,61,53.49639893
13,115,61,0.134276003
13,118,61,4.718239784
13,119,61,0
14,1,61,27.67560005
14,2,61,306.0669861
14,3,61,1514.339966
14,90,61,172356
14,91,61,2339900
14,110,61,80.69809723
14,112,61,75.97979736
14,115,61,0.134276003
14,118,61,4.718239784
14,119,61,0
15,1,61,27.24160004
15,2,61,351.1910095
15,3,61,2015.01001
15,90,61,241299
15,91,61,3275870
15,110,61,126.0510025
15,112,61,121.3330002
15,115,61,0.134276003
15,118,61,4.718239784
15,119,61,0
16,1,61,35.02489853
16,2,61,451.5320129
16,3,61,2543.050049
16,90,61,310242
16,91,61,4211820
16,110,61,201.0420074
16,112,61,196.3240051
16,115,61,0.134276003
16,118,61,4.718239784
16,119,61,0
17,1,61,42.80830002
17,2,61,551.8720093
17,3,61,3108.169922
17,90,61,379184
17,91,61,5147780
17,110,61,255.8399963
17,112,61,251.121994
17,115,61,0.134276003
17,118,61,4.718239784
17,119,61,0
18,1,61,30.32559967
18,2,61,140.0780029
18,3,61,235.572998
18,90,61,36697.10156
18,91,61,498200
18,110,61,13.1079998
18,112,61,8.389710426
18,115,61,0.134276003
18,118,61,4.718239784
18,119,61,0
19,1,61,30.31080055
19,2,61,186.7339935
19,3,61,1140.959961
19,90,61,110786
19,91,61,1504020
19,110,61,29.8640995
19,112,61,25.14590073
19,115,61,0.134276003
19,118,61,4.718239784
19,119,61,0
20,1,61,33.90380096
20,2,61,306.302002
20,3,61,1620.98999
20,90,61,172584
20,91,61,2342990
20,110,61,45.96559906
20,112,61,41.24729919
20,115,61,0.134276003
20,118,61,4.718239784
20,119,61,0
21,1,61,45.51459885
21,2,61,265.2579956
21,3,61,2165.209961
21,90,61,241618
21,91,61,3280190
21,110,61,68.86190033
21,112,61,64.14369965
21,115,61,0.134276003
21,118,61,4.718239784
21,119,61,0
22,1,61,58.51900101
22,2,61,341.04599
22,3,61,2741.47998
22,90,61,310651
22,91,61,4217370
22,110,61,106.1460037
22,112,61,101.4280014
22,115,61,0.134276003
22,118,61,4.718239784
22,119,61,0
23,1,61,71.52320099
23,2,61,416.8330078
23,3,61,3350.699951
23,90,61,379685
23,91,61,5154570
23,110,61,132.9810028
23,112,61,128.2630005
23,115,61,0.134276003
23,118,61,4.718239784
23,119,61,0
1,1,62,8.840959549
1,2,62,26.93149948
1,3,62,80.84259796
1,90,62,17380.90039
1,91,62,235958
1,110,62,4.204669952
1,112,62,0.75444299
1,115,62,0.145968005
1,118,62,3.450229883
1,119,62,0
2,1,62,7.736179829
2,2,62,21.0007
2,3,62,67.52610016
2,90,62,8610.639648
2,91,62,116895
2,110,62,4.286220074
2,112,62,0.835994005
2,115,62,0.145968005
2,118,62,3.450229883
2,119,62,0
3,1,62,14.24559975
3,2,62,54.03409958
3,3,62,64.12670135
3,90,62,11402.5
3,91,62,154797
3,110,62,4.369900227
3,112,62,0.919669986
3,115,62,0.145968005
3,118,62,3.450229883
3,119,62,0
4,1,62,15.04119968
4,2,62,59.07139969
4,3,62,203.3619995
4,90,62,32653.09961
4,91,62,443288
4,110,62,5.878620148
4,112,62,2.428390026
4,115,62,0.145968005
4,118,62,3.450229883
4,119,62,0
5,1,62,18.63069916
5,2,62,104.0289993
5,3,62,328.2489929
5,90,62,58745.60156
5,91,62,797511
5,110,62,17.76110077
5,112,62,14.31089973
5,115,62,0.145968005
5,118,62,3.450229883
5,119,62,0
6,1,62,20.58180046
6,2,62,131.6799927
6,3,62,436.4909973
6,90,62,85227.5
6,91,62,1157020
6,110,62,22.46649933
6,112,62,19.0163002
6,115,62,0.145968005
6,118,62,3.450229883
6,119,62,0
7,1,62,19.27050018
7,2,62,164.154007
7,3,62,528.1599731
7,90,62,107427
7,91,62,1458400
7,110,62,32.13880157
7,112,62,28.68860054
7,115,62,0.145968005
7,118,62,3.450229883
7,119,62,0
8,1,62,19.0352993
8,2,62,212.6909943
8,3,62,731.6530151
8,90,62,146704
8,91,62,1991610
8,110,62,32.26520157
8,112,62,28.81489944
8,115,62,0.145968005
8,118,62,3.450229883
8,119,62,0
9,1,62,14.2869997
9,2,62,54.78509903
9,3,62,47.38619995
9,90,62,9148.19043
9,91,62,124193
9,110,62,4.621910095
9,112,62,1.171689987
9,115,62,0.145968005
9,118,62,3.450229883
9,119,62,0
10,1,62,17.5916996
10,2,62,88.59359741
10,3,62,239.9669952
10,90,62,41625.80078
10,91,62,565098
10,110,62,7.556049824
10,112,62,4.105820179
10,115,62,0.145968005
10,118,62,3.450229883
10,119,62,0
11,1,62,17.48999977
11,2,62,104.9789963
11,3,62,373.2869873
11,90,62,68357.10156
11,91,62,927994
11,110,62,15.18939972
11,112,62,11.73919964
11,115,62,0.145968005
11,118,62,3.450229883
11,119,62,0
12,1,62,18.31209946
12,2,62,134.5970001
12,3,62,524.2210083
12,90,62,98401.5
12,91,62,1335870
12,110,62,26.52070045
12,112,62,23.07049942
12,115,62,0.145968005
12,118,62,3.450229883
12,119,62,0
13,1,62,18.26259995
13,2,62,157.0449982
13,3,62,661.6069946
13,90,62,126198
13,91,62,1713220
13,110,62,39.57310104
13,112,62,36.12279892
13,115,62,0.145968005
13,118,62,3.450229883
13,119,62,0
14,1,62,18.79640007
14,2,62,192.1629944
14,3,62,916.2819824
14,90,62,172845
14,91,62,2346490
14,110,62,52.91579819
14,112,62,49.46549988
14,115,62,0.145968005
14,118,62,3.450229883
14,119,62,0
15,1,62,19.02050018
15,2,62,215.4750061
15,3,62,1113.469971
15,90,62,241984
15,91,62,3285100
15,110,62,79.02179718
15,112,62,75.57160187
15,115,62,0.145968005
15,118,62,3.450229883
15,119,62,0
16,1,62,24.45490074
16,2,62,277.0390015
16,3,62,1359.410034
16,90,62,311122
16,91,62,4223690
16,110,62,120.0690002
16,112,62,116.6190033
16,115,62,0.145968005
16,118,62,3.450229883
16,119,62,0
17,1,62,29.88940048
17,2,62,338.6040039
17,3,62,1661.5
17,90,62,380260
17,91,62,5162290
17,110,62,148.9320068
17,112,62,145.4819946
17,115,62,0.145968005
17,118,62,3.450229883
17,119,62,0
18,1,62,22.16309929
18,2,62,104.3499985
18,3,62,182.852005
18,90,62,36845.60156
18,91,62,500204
18,110,62,7.925859928
18,112,62,4.475629807
18,115,62,0.145968005
18,118,62,3.450229883
18,119,62,0
19,1,62,21.18980026
19,2,62,133.5570068
19,3,62,664.2659912
19,90,62,111173
19,91,62,1509240
19,110,62,18.20369911
19,112,62,14.75349998
19,115,62,0.145968005
19,118,62,3.450229883
19,119,62,0
20,1,62,23.23819923
20,2,62,198.6369934
20,3,62,983.427002
20,90,62,173122
20,91,62,2350250
20,110,62,27.1875
20,112,62,23.73719978
20,115,62,0.145968005
20,118,62,3.450229883
20,119,62,0
21,1,62,30.79050064
21,2,62,167.5420074
21,3,62,1224.530029
21,90,62,242371
21,91,62,3290360
21,110,62,39.33840179
21,112,62,35.88809967
21,115,62,0.145968005
21,118,62,3.450229883
21,119,62,0
22,1,62,39.58789825
22,2,62,215.4109955
22,3,62,1510.26001
22,90,62,311619
22,91,62,4230440
22,110,62,58.25830078
22,112,62,54.80810165
22,115,62,0.145968005
22,118,62,3.450229883
22,119,62,0
23,1,62,48.3852005
23,2,62,263.2799988
23,3,62,1845.880005
23,90,62,380868
23,91,62,5170540
23,110,62,71.44999695
23,112,62,67.99980164
23,115,62,0.145968005
23,118,62,3.450229883
23,119,62,0
